,Source,Propaganda text,Type
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,And Remember USO is a Big Part of the National War Fund,propaganda
,"https://www.imdb.com/chart/tvmeter?sort=rk,asc&mode=simple&page=1",The Rookie,Non propaganda
,https://www.imdb.com/title/tt0478486/?ref_=fn_tt_tt_4,Hidden Histories: Britain's Oldest Family Businesses,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/spies-in-disguise/movieshow/66053238.cms,Spies In Disguise,Non propaganda
,"https://www.imdb.com/chart/top-english-movies?sort=nv,desc&mode=simple&page=1",Chinatown,Non propaganda
,https://www.imdb.com/title/tt1322916/?ref_=fn_tt_tt_202,Politics of Zach,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Community,Non propaganda
,https://www.imdb.com/title/tt0845476/?ref_=fn_tt_tt_106,Sunday Politics Wales,Non propaganda
,"https://www.imdb.com/list/ls021389931/?sort=list_order,asc&st_dt=&mode=detail&page=2",The Hours,Non propaganda
,https://www.imdb.com/title/tt0830562/?ref_=fn_tt_tt_207,Politics & Poker,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search,[Public Statement from George F. Cotterill],propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/mank/movieshow/82226798.cms,Mank,Non propaganda
,"https://www.imdb.com/list/ls021389931/?sort=list_order,asc&st_dt=&mode=detail&page=2",Beyond the Lights,Non propaganda
,https://www.imdb.com/title/tt0146467/?ref_=fn_tt_tt_123,Beyond Gay: The Politics of Pride,Non propaganda
,https://www.canva.com/learn/examples-of-propaganda/,Your Money or his life,propaganda
,https://www.imdb.com/title/tt10383284/?ref_=fn_tt_tt_58,Creation Stories,Non propaganda
,https://www.imdb.com/title/tt4329220/?ref_=fn_tt_tt_116,Jack & Jill Do Politics,Non propaganda
,https://posteritati.com/genre/documentary?page=4,Ballet 422,Non propaganda
,"https://www.imdb.com/chart/top-english-movies?sort=nv,desc&mode=simple&page=1",A Clockwork Orange,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/jurassic-world-dominion/movieshow/89505007.cms,Jurassic World: Dominion,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/the-hurricane-heist/movieshow/62024836.cms,The Hurricane Heist,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/house-of-gucci/movieshow/87889718.cms,House Of Gucci,Non propaganda
,"https://www.imdb.com/list/ls021389931/?sort=list_order,asc&st_dt=&mode=detail&page=1",Maudie,Non propaganda
,https://posteritati.com/genre/documentary?page=9,Joe Strummer: The Future Is Unwritten,Non propaganda
,https://posteritati.com/genre/documentary?page=5,Derrida,Non propaganda
,https://posteritati.com/genre/documentary?page=12,The Savage Eye,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Keep'em Smiling!,propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/the-secret-garden/movieshow/79115548.cms,The Secret Garden,Non propaganda
,https://posteritati.com/genre/documentary?page=10,Let It Come Down: The Life of Paul Bowles,Non propaganda
,"https://www.imdb.com/list/ls021389931/?sort=list_order,asc&st_dt=&mode=detail&page=2",Run Fatboy Run,Non propaganda
,https://www.canva.com/learn/examples-of-propaganda/,Keep cool with Coolidge,propaganda
,https://theworld.org/stories/2015-02-18/behold-best-north-korea-s-349-new-propaganda-slogans,"""Let us carry through the great Generalissimos' instructions on grass for meat!'""",propaganda
,https://www.imdb.com/title/tt10824540/?ref_=fn_tt_tt_230,Pig Politics,Non propaganda
,"https://www.imdb.com/list/ls021389931/?sort=list_order,asc&st_dt=&mode=detail&page=2",Winter's Tale,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Food Control is a War Measure,propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Endeavour,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,The Shield,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/the-united-states-vs-billie-holiday/movieshow/82228708.cms,The United States vs. Billie Holiday,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/escape-room/movieshow/66315792.cms,Escape Room,Non propaganda
,https://www.imdb.com/title/tt16673726/?ref_=fn_tt_tt_17,Peculiarities of the National Politics,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/the-broken-hearts-gallery/movieshow/79111763.cms,The Broken Hearts Gallery,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/charlies-angels/movieshow/70020806.cms,Charlie's Angels,Non propaganda
,"https://www.imdb.com/list/ls021389931/?sort=list_order,asc&st_dt=&mode=detail&page=1",Malena,Non propaganda
,https://posteritati.com/genre/documentary?page=5,A Brief History of Time,Non propaganda
,https://posteritati.com/genre/documentary?page=7,Festival,Non propaganda
,https://www.imdb.com/title/tt14329240/?ref_=fn_tt_tt_223,Ozone and the Politics of Medicine,Non propaganda
,"https://www.imdb.com/list/ls021389931/?sort=list_order,asc&st_dt=&mode=detail&page=2",Three Steps Above Heaven,Non propaganda
,https://www.imdb.com/title/tt6440484/?ref_=fn_tt_tt_248,CJ: Politics,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/baywatch/movieshow/61260204.cms,Baywatch,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Nathan for You,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/reminiscence/movieshow/85559868.cms,Reminiscence,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/the-queens-corgi/movieshow/71098158.cms,The Queen's Corgi,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/pinocchio/movieshow/82232831.cms,Pinocchio,Non propaganda
,"https://www.imdb.com/list/ls021389931/?sort=list_order,asc&st_dt=&mode=detail&page=1",Atonement,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/shazam/movieshow/61982151.cms,Shazam,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/the-good-liar/movieshow/69988212.cms,The Good Liar,Non propaganda
,https://posteritati.com/genre/documentary?page=7,The Freedom Riders,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,The Night Of,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/baby-driver/movieshow/61284315.cms,Baby Driver,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Over the Garden Wall,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Invitations to Homes and Entertainments,propaganda
,https://posteritati.com/genre/documentary?page=11,Prelude to War,Non propaganda
,https://posteritati.com/genre/documentary?page=13,Toni Morrison: The Pieces I Am,Non propaganda
,https://www.imdb.com/title/tt0430484/?ref_=fn_tt_tt_6,The Power of Nightmares,Non propaganda
,https://posteritati.com/genre/documentary?page=6,The Endless Summer,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/murder-on-the-orient-express/movieshow/61791776.cms,Murder On The Orient Express,Non propaganda
,https://posteritati.com/genre/documentary?page=12,Rumble: The Indians Who Rocked The World,Non propaganda
,"https://www.imdb.com/list/ls021389931/?sort=list_order,asc&st_dt=&mode=detail&page=1",Just Go with It,Non propaganda
,https://posteritati.com/genre/documentary?page=13,The Treasure of His Youth: The Photographs of Paolo Di Paolo,Non propaganda
,https://www.canva.com/learn/examples-of-propaganda/,There’s still a place in the line for you. will you fill it?,propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/night-school/movieshow/62025211.cms,Night School,Non propaganda
,"https://www.imdb.com/list/ls021389931/?sort=list_order,asc&st_dt=&mode=detail&page=2",Ali and Nino,Non propaganda
,https://posteritati.com/genre/documentary?page=12,Stranded: I've Come from a Plane That Crashed on the Mountains,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/the-new-mutants/movieshow/61934306.cms,The New Mutants,Non propaganda
,https://www.canva.com/learn/examples-of-propaganda/,Together we can do it,propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,For Health...eat some foor from each group...every day!,propaganda
,https://www.imdb.com/title/tt8206968/?ref_=fn_tt_tt_196,Politics and the Press,Non propaganda
,https://www.imdb.com/title/tt18077494/?ref_=fn_tt_tt_134,One Day at a Time: The Politics,Non propaganda
,"https://www.imdb.com/chart/top-english-movies?sort=nv,desc&mode=simple&page=1",Indiana Jones and the Raiders of the Lost Ark,Non propaganda
,https://www.imdb.com/title/tt9081448/?ref_=fn_tt_tt_259,Just a Little Politics: The United Fates of Famerica,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/black-widow/movieshow/70839205.cms,Black Widow,Non propaganda
,https://posteritati.com/genre/documentary?page=4,All This and World War II,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,[The A.L.A. Library Reading Porch],propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Hunter x Hunter,Non propaganda
,https://www.originalfilmart.com/en-bd/collections/documentary/products/horror-world,Horror Show,Non propaganda
,https://posteritati.com/genre/documentary?page=13,Sol LeWitt,Non propaganda
,https://www.imdb.com/title/tt2000100/?ref_=fn_tt_tt_10,Històries de Bruguera,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/wonder-woman-2/movieshow/62024878.cms,Wonder Woman 1984,Non propaganda
,https://posteritati.com/genre/documentary?page=6,Che comandante amigo,Non propaganda
,https://posteritati.com/genre/documentary?page=5,Descendants and Ancestors 5th Part,Non propaganda
,"https://www.imdb.com/chart/top-english-movies?sort=nv,desc&mode=simple&page=1",To Be or Not to Be,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Star Trek: The Next Generation,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Southland,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,True Detective,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Rome,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Young Justice,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/rebel-in-the-rye/movieshow/61961750.cms,Rebel In The Rye,Non propaganda
,"https://www.imdb.com/chart/top-english-movies?sort=nv,desc&mode=simple&page=1",The Bourne Ultimatum,Non propaganda
,https://posteritati.com/genre/documentary?page=7,Fire Music,Non propaganda
,https://www.imdb.com/title/tt14630132/?ref_=fn_tt_tt_37,Fast Politics,Non propaganda
,"https://www.imdb.com/chart/top-english-movies?sort=nv,desc&mode=simple&page=1",The Thing,Non propaganda
,"https://www.imdb.com/chart/top-english-movies?sort=nv,desc&mode=simple&page=1",Paper Moon,Non propaganda
,https://posteritati.com/genre/documentary?page=12,Raiders!: The Story of the Greatest Fan Film Ever Made,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search,[The People's Uprising],propaganda
,https://stacker.com/history/famous-propaganda-posters-last-100-years,"If the Cap Fits, Wear It",propaganda
,https://www.loc.gov/free-to-use/wwi-posters/,Food--don't waste it...,propaganda
,https://www.loc.gov/free-to-use/wwi-posters/,Remember! The flag of liberty - support it! Buy U.S. government bonds...,propaganda
,https://posteritati.com/genre/documentary?page=11,One by One,Non propaganda
,https://www.imdb.com/title/tt10155726/?ref_=fn_tt_tt_114,Tarot: Politics,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Conserves Familiales,propaganda
,https://www.imdb.com/title/tt5536736/?ref_=fn_tt_tt_64,Doc,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/jungle-cruise/movieshow/71575967.cms,Jungle Cruise,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Representation,propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Serve... Conserve,propaganda
,"https://www.imdb.com/chart/top-english-movies?sort=nv,desc&mode=simple&page=1",Million Dollar Baby,Non propaganda
,https://posteritati.com/genre/documentary?page=7,Fantasea,Non propaganda
,"https://www.imdb.com/chart/tvmeter?sort=rk,asc&mode=simple&page=1",The Sandman,Non propaganda
,https://posteritati.com/genre/documentary?page=9,Lightning in a Bottle,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Knowledge Wins,propaganda
,https://posteritati.com/genre/documentary?page=12,Tales of the Seven Seas,Non propaganda
,"https://www.imdb.com/chart/top-english-movies?sort=nv,desc&mode=simple&page=1",Into the Wild,Non propaganda
,https://posteritati.com/genre/documentary?page=6,Crazy Horse,Non propaganda
,https://www.imdb.com/title/tt1244596/?ref_=fn_tt_tt_169,"Here We Are: Theatre, People & Politics",Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/fantastic-beasts-the-crimes-of-grindelwald/movieshow/62025356.cms,Fantastic Beasts: The Crimes Of Grindelwald,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/the-house/movieshow/61259243.cms,The House,Non propaganda
,https://www.imdb.com/title/tt2869888/?ref_=fn_tt_tt_129,She and Politics,Non propaganda
,"https://www.imdb.com/chart/tvmeter?sort=rk,asc&mode=simple&page=1",Firefly Lane,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/dog/movieshow/90072418.cms,Dog,Non propaganda
,"https://www.imdb.com/chart/top-english-movies?sort=nv,desc&mode=simple&page=1",Rush,Non propaganda
,"https://www.imdb.com/chart/tvmeter?sort=rk,asc&mode=simple&page=1",Saving Private Ryan,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Pose,Non propaganda
,https://www.imdb.com/title/tt8760004/?ref_=fn_tt_tt_241,Changing the World on Vacation: NGOs and the Politics of Compassion,Non propaganda
,https://www.imdb.com/title/tt1352764/?ref_=fn_tt_tt_250,Motherhood or Politics,Non propaganda
,https://posteritati.com/genre/documentary?page=9,La Maison de la radio,Non propaganda
,https://posteritati.com/genre/documentary?page=8,How to Survive a Plague,Non propaganda
,"https://www.imdb.com/list/ls021389931/?sort=list_order,asc&st_dt=&mode=detail&page=1",The Age of Adaline,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/my-birthday-song/movieshow/62025384.cms,My Birthday Song,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,The Eric Andre Show,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/the-valley/movieshow/62016876.cms,The Valley,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,BoJack Horseman,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/nasty-women/movieshow/62279189.cms,The Hustle,Non propaganda
,https://stacker.com/history/famous-propaganda-posters-last-100-years,Did You Volunteer',propaganda
,"https://www.imdb.com/list/ls021389931/?sort=list_order,asc&st_dt=&mode=detail&page=2",Collateral Beauty,Non propaganda
,https://www.imdb.com/title/tt18829726/?ref_=fn_tt_tt_33,Women of Vision: Histories in Feminist Film & Video,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/jumanji-3/movieshow/66826142.cms,Jumanji: The Next Level,Non propaganda
,https://www.imdb.com/title/tt1851943/?ref_=fn_tt_tt_157,Locker Room Politics,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/paws-of-fury-the-legend-of-hank/movieshow/92957831.cms,Paws Of Fury: The Legend Of Hank,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/the-mummy/movieshow/61264704.cms,The Mummy,Non propaganda
,"https://www.imdb.com/chart/tvmeter?sort=rk,asc&mode=simple&page=1",Sex Education,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Help the Red Cross,propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/halloween-kills/movieshow/75551202.cms,Halloween Kills,Non propaganda
,https://www.imdb.com/title/tt0040803/?ref_=fn_tt_tt_57,They Come to America IV: Immigration & Politics,Non propaganda
,https://www.imdb.com/title/tt2338418/?ref_=fn_tt_tt_209,Men of Crisis: The Harvey Wallinger Story,Non propaganda
,https://posteritati.com/genre/documentary?page=8,Hitsville: The Making of Motown,Non propaganda
,https://www.canva.com/learn/examples-of-propaganda/,Join the Communist Party,propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Our Daddy Is Fighting at the Front for You,propaganda
,"https://www.imdb.com/chart/tvmeter?sort=rk,asc&mode=simple&page=1",Will Trent,Non propaganda
,https://posteritati.com/genre/documentary?page=8,Hey Bartender,Non propaganda
,"https://www.imdb.com/chart/top-english-movies?sort=nv,desc&mode=simple&page=1",Apocalypse Now,Non propaganda
,https://www.originalfilmart.com/en-bd/collections/documentary/products/they-shall-not-grow-old-2018,They Shall Not Grow Old ,Non propaganda
,https://posteritati.com/genre/documentary?page=8,How to Smell a Rose: A Visit with Ricky Leacock at his Farm in Normandy,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Rocket Boys,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,El Chavo del Ocho,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/one-heart-the-a-r-rahman-concert-film/movieshow/61330856.cms,One Heart : The A.R. Rahman Concert Film,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/the-foreigner/movieshow/61363207.cms,The Foreigner,Non propaganda
,https://posteritati.com/genre/documentary?page=8,Henri Cartier-Bresson: The Impassioned Eye,Non propaganda
,https://www.imdb.com/title/tt16732674/?ref_=fn_tt_tt_164,Hogtown: The Politics of Policing,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/hitmans-wifes-bodyguard/movieshow/85002477.cms,Hitman's Wife's Bodyguard,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,The Twilight Zone,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Union des Mouvements de Resistance,propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/sonata/movieshow/61284438.cms,Sonata,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/ticket-to-paradise/movieshow/81270533.cms,Ticket To Paradise,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Trailer Park Boys,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/mayhem/movieshow/62019049.cms,Mayhem,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/one-less-god/movieshow/67473209.cms,One Less God,Non propaganda
,"https://www.imdb.com/list/ls021389931/?sort=list_order,asc&st_dt=&mode=detail&page=2",I Want You,Non propaganda
,https://posteritati.com/genre/documentary?page=4,Araya,Non propaganda
,https://www.originalfilmart.com/en-bd/collections/documentary/products/pumping-iron-it,Pumping Iron,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Justice League Unlimited,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/spider-man-into-the-spider-verse/movieshow/62017352.cms,Spider-Man: Into The Spider-Verse,Non propaganda
,"https://www.imdb.com/chart/top-english-movies?sort=nv,desc&mode=simple&page=1",Scent of a Woman,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search/searchterm/war%20posters%2C%20canadian/field/subjec/mode/exact/conn/and,Freedom of the Air?,propaganda
,https://www.imdb.com/title/tt2619552/?ref_=fn_tt_tt_74,"My Politics, My Country",Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,Kota Factory,Non propaganda
,https://www.originalfilmart.com/en-bd/collections/documentary/products/gimme-shelter-bw,Gimme Shelter,Non propaganda
,https://posteritati.com/genre/documentary?page=12,Los rubios,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/misbehaviour/movieshow/80098698.cms,Misbehaviour,Non propaganda
,https://posteritati.com/genre/documentary?page=11,On the Bowery,Non propaganda
,https://stacker.com/history/famous-propaganda-posters-last-100-years,Save the Wheat and Help the Fleet,propaganda
,https://www.imdb.com/title/tt10746270/?ref_=fn_tt_tt_79,Il Sindaco - Italian Politics 4 Dummies,Non propaganda
,https://www.imdb.com/title/tt0299205/?ref_=fn_tt_tt_136,"Pride, Prejudice and Gay Politics",Non propaganda
,https://stacker.com/history/famous-propaganda-posters-last-100-years,Loose Lips Might Sink Ships,propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/overcomer/movieshow/71815115.cms,Overcomer,Non propaganda
,https://timesofindia.indiatimes.com/entertainment/english/movie-details/maleficent-mistress-of-evil/movieshow/66055633.cms,Maleficent: Mistress Of Evil,Non propaganda
,https://posteritati.com/genre/documentary?page=12,"Say Amen, Somebody",Non propaganda
,https://posteritati.com/genre/documentary?page=4,Agee,Non propaganda
,https://www.imdb.com/title/tt8068790/?ref_=fn_tt_tt_143,Politics in the Yard,Non propaganda
,https://posteritati.com/genre/documentary?page=9,Karl Marx City,Non propaganda
,https://propagandaposterstore.com/shop/?product_view=list&product_orderby=popularity,Help the woman’s land army of America,propaganda
,"https://www.imdb.com/chart/top-english-movies?sort=nv,desc&mode=simple&page=1",Gone Girl,Non propaganda
,https://content.libraries.wsu.edu/digital/collection/propaganda/search,[Female Russian Worker Points the Way],propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,The Sopranos,Non propaganda
,https://posteritati.com/genre/documentary?page=4,The Arbor,Non propaganda
,https://www.imdb.com/chart/toptv?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=470df400-70d9-4f35-bb05-8646a1195842&pf_rd_r=J4Y5SF08DY11V7JGE0JR&pf_rd_s=right-4&pf_rd_t=15506&pf_rd_i=bottom&ref_=chtbtm_ql_6,The Marvelous Mrs. Maisel,Non propaganda
